x,y,tag
0.02802802802802784,0.7966319561540326,Normal Narrow
0.03603603603603567,0.7958149902741981,Normal Narrow
0.044044044044044384,0.7947949610064191,Normal Narrow
0.05205205205205221,0.7935726515241377,Normal Narrow
0.06006006006006004,0.7921489994260823,Normal Narrow
0.06806806806806787,0.790525095537699,Normal Narrow
0.0760760760760757,0.7887021825182663,Normal Narrow
0.08408408408408441,0.7866816532761828,Normal Narrow
0.09209209209209224,0.7844650491952583,Normal Narrow
0.10010010010010006,0.7820540581751663,Normal Narrow
0.10810810810810789,0.7794505124895498,Normal Narrow
0.11611611611611572,0.7766563864655827,Normal Narrow
0.12412412412412444,0.7736737939890986,Normal Narrow
0.13213213213213226,0.7705049858397063,Normal Narrow
0.1401401401401401,0.7671523468605835,Normal Narrow
0.14814814814814792,0.7636183929679429,Normal Narrow
0.15615615615615575,0.7599057680054074,Normal Narrow
0.16416416416416446,0.7560172404488078,Normal Narrow
0.1721721721721723,0.7519556999671447,Normal Narrow
0.18018018018018012,0.7477241538456928,Normal Narrow
0.18818818818818794,0.7433257232774472,Normal Narrow
0.19619619619619577,0.7387636395293031,Normal Narrow
0.2042042042042045,0.7340412399895618,Normal Narrow
0.21221221221221231,0.7291619641035219,Normal Narrow
0.22022022022022014,0.724129349204074,Normal Narrow
0.22822822822822797,0.7189470262443723,Normal Narrow
0.2362362362362358,0.7136187154397712,Normal Narrow
0.2442442442442445,0.708148221826337,Normal Narrow
0.25225225225225234,0.7025394307433469,Normal Narrow
0.26026026026026017,0.6967963032472498,Normal Narrow
0.268268268268268,0.690922871464661,Normal Narrow
0.2762762762762758,0.6849232338919818,Normal Narrow
0.28428428428428454,0.6788015506492889,Normal Narrow
0.29229229229229237,0.6725620386961527,Normal Narrow
0.3003003003003002,0.6662089670170337,Normal Narrow
0.308308308308308,0.6597466517839193,Normal Narrow
0.31631631631631585,0.6531794515038071,Normal Narrow
0.32432432432432456,0.6465117621586113,Normal Narrow
0.3323323323323324,0.6397480123450142,Normal Narrow
0.3403403403403402,0.6328926584216902,Normal Narrow
0.34834834834834805,0.6259501796712706,Normal Narrow
0.3563563563563559,0.6189250734842914,Normal Narrow
0.3643643643643646,0.6118218505722598,Normal Narrow
0.3723723723723724,0.6046450302168502,Normal Narrow
0.38038038038038025,0.5973991355620816,Normal Narrow
0.3883883883883881,0.5900886889561994,Normal Narrow
0.3963963963963968,0.5827182073497942,Normal Narrow
0.4044044044044046,0.5752921977565268,Normal Narrow
0.41241241241241244,0.5678151527826273,Normal Narrow
0.42042042042042027,0.5602915462311563,Normal Narrow
0.4284284284284281,0.5527258287867872,Normal Narrow
0.4364364364364368,0.545122423786662,Normal Narrow
0.44444444444444464,0.5374857230826477,Normal Narrow
0.45245245245245247,0.5298200830000737,Normal Narrow
0.4604604604604603,0.522129820397809,Normal Narrow
0.4684684684684681,0.514419208834274,Normal Narrow
0.47647647647647684,0.5066924748437313,Normal Narrow
0.48448448448448467,0.49895379432695,Normal Narrow
0.4924924924924925,0.4912072890600549,Normal Narrow
0.5005005005005003,0.48345702332513196,Normal Narrow
0.5085085085085082,0.47570700066586347,Normal Narrow
0.5165165165165169,0.4679611607712099,Normal Narrow
0.5245245245245247,0.46022337648987843,Normal Narrow
0.5325325325325325,0.45249745097802707,Normal Narrow
0.5405405405405403,0.44478711498240436,Normal Narrow
0.5485485485485482,0.43709602426081834,Normal Narrow
0.5565565565565569,0.4294277571415697,Normal Narrow
0.5645645645645647,0.42178581222320966,Normal Narrow
0.5725725725725725,0.4141736062156903,Normal Narrow
0.5805805805805804,0.4065944719237389,Normal Narrow
0.5885885885885882,0.3990516563729864,Normal Narrow
0.5965965965965969,0.39154831907913623,Normal Narrow
0.6046046046046047,0.3840875304601986,Normal Narrow
0.6126126126126126,0.3766722703915451,Normal Narrow
0.6206206206206204,0.3693054269033165,Normal Narrow
0.6286286286286282,0.36198979501944484,Normal Narrow
0.6366366366366369,0.35472807573732923,Normal Narrow
0.6446446446446448,0.34752287514697333,Normal Narrow
0.6526526526526526,0.340376703688152,Normal Narrow
0.6606606606606604,0.33329197554398626,Normal Narrow
0.6686686686686683,0.3262710081690674,Normal Narrow
0.676676676676677,0.31931602195008657,Normal Narrow
0.6846846846846848,0.3124291399967329,Normal Narrow
0.6926926926926926,0.305612388060423,Normal Narrow
0.7007007007007005,0.29886769457827633,Normal Narrow
0.7087087087087083,0.2921968908395569,Normal Narrow
0.716716716716717,0.28560171127166023,Normal Narrow
0.7247247247247248,0.27908379384257687,Normal Narrow
0.7327327327327327,0.27264468057660807,Normal Narrow
0.7407407407407405,0.26628581818000974,Normal Narrow
0.7487487487487483,0.2600085587730922,Normal Narrow
0.756756756756757,0.25381416072521057,Normal Narrow
0.7647647647647648,0.2477037895889807,Normal Narrow
0.7727727727727727,0.24167851912995034,Normal Narrow
0.7807807807807805,0.23573933244790032,Normal Narrow
0.7887887887887883,0.22988712318585527,Normal Narrow
0.796796796796797,0.22412269682283747,Normal Narrow
0.8048048048048049,0.218446772046343,Normal Narrow
0.8128128128128127,0.21285998220046842,Normal Narrow
0.8208208208208205,0.20736287680560173,Normal Narrow
0.8288288288288284,0.2019559231455495,Normal Narrow
0.8368368368368371,0.19663950791796656,Normal Narrow
0.8448448448448449,0.19141393894395106,Normal Narrow
0.8528528528528527,0.18627944693265724,Normal Narrow
0.8608608608608606,0.18123618729681004,Normal Narrow
0.8688688688688693,0.17628424201500384,Normal Narrow
0.8768768768768771,0.17142362153671067,Normal Narrow
0.8848848848848849,0.16665426672594108,Normal Narrow
0.8928928928928928,0.1619760508395636,Normal Narrow
0.9009009009009006,0.15738878153631725,Normal Narrow
0.9089089089089093,0.1528922029126174,Normal Narrow
0.9169169169169171,0.1484859975613183,Normal Narrow
0.924924924924925,0.14416978864965124,Normal Narrow
0.9329329329329328,0.13994314201264946,Normal Narrow
0.9409409409409406,0.13580556825843149,Normal Narrow
0.9489489489489493,0.1317565248818093,Normal Narrow
0.9569569569569571,0.12779541838277478,Normal Narrow
0.964964964964965,0.12392160638650246,Normal Narrow
0.9729729729729728,0.12013439976161935,Normal Narrow
0.9809809809809806,0.11643306473357705,Normal Narrow
0.9889889889889893,0.11281682499007493,Normal Narrow
0.9969969969969972,0.10928486377558908,Normal Narrow
1.005005005005005,0.10583632597216397,Normal Narrow
1.0130130130130128,0.10247032016375017,Normal Narrow
1.0210210210210207,0.09918592068147003,Normal Narrow
1.0290290290290294,0.09598216962731886,Normal Narrow
1.0370370370370372,0.09285807887392497,Normal Narrow
1.045045045045045,0.0898126320381025,Normal Narrow
1.0530530530530529,0.08684478642606433,Normal Narrow
1.0610610610610607,0.08395347494826694,Normal Narrow
1.0690690690690694,0.08113760800198795,Normal Narrow
1.0770770770770772,0.0783960753198552,Normal Narrow
1.085085085085085,0.07572774778265952,Normal Narrow
1.0930930930930929,0.07313147919491271,Normal Narrow
1.1011011011011007,0.07060610802171992,Normal Narrow
1.1091091091091094,0.06815045908565678,Normal Narrow
1.1171171171171173,0.06576334522245879,Normal Narrow
1.125125125125125,0.06344356889443706,Normal Narrow
1.133133133133133,0.06118992376065705,Normal Narrow
1.1411411411411407,0.059001196203017074,Normal Narrow
1.1491491491491495,0.05687616680747723,Normal Narrow
1.1571571571571573,0.05481361179979381,Normal Narrow
1.165165165165165,0.052812304435214286,Normal Narrow
1.173173173173173,0.05087101634169514,Normal Narrow
1.1811811811811808,0.04898851881629606,Normal Narrow
1.1891891891891895,0.0471635840745023,Normal Narrow
1.1971971971971973,0.04539498645232,Normal Narrow
1.2052052052052051,0.043681503561073504,Normal Narrow
1.213213213213213,0.042021917394926854,Normal Narrow
1.2212212212212208,0.040415015391227264,Normal Narrow
1.2292292292292295,0.038859591443851614,Normal Narrow
1.2372372372372373,0.03735444686981251,Normal Narrow
1.2452452452452452,0.03589839132945023,Normal Narrow
1.253253253253253,0.034490243700611156,Normal Narrow
1.2612612612612608,0.03312883290727373,Normal Narrow
1.2692692692692695,0.0318129987031479,Normal Narrow
1.2772772772772774,0.03054159241083313,Normal Narrow
1.2852852852852852,0.029313477617171842,Normal Narrow
1.293293293293293,0.028127530825492533,Normal Narrow
1.3013013013013008,0.026982642065479484,Normal Narrow
1.3093093093093096,0.025877715461454297,Normal Narrow
1.3173173173173174,0.024811669759895436,Normal Narrow
1.3253253253253252,0.02378343881705802,Normal Narrow
1.333333333333333,0.022791972047594915,Normal Narrow
1.3413413413413409,0.021836234835108118,Normal Narrow
1.3493493493493496,0.020915208905589497,Normal Narrow
1.3573573573573574,0.020027892664736206,Normal Narrow
1.3653653653653652,0.01917330150014541,Normal Narrow
1.373373373373373,0.01835046804941678,Normal Narrow
1.381381381381381,0.017558442435203395,Normal Narrow
1.3893893893893896,0.016796292468268057,Normal Narrow
1.3973973973973974,0.016063103819612467,Normal Narrow
1.4054054054054053,0.015357980162753743,Normal Narrow
1.413413413413413,0.014680043287231269,Normal Narrow
1.4214214214214218,0.014028433184427678,Normal Narrow
1.4294294294294296,0.013402308106790724,Normal Narrow
1.4374374374374375,0.012800844601539909,Normal Narrow
1.4454454454454453,0.01222323751994101,Normal Narrow
1.4534534534534531,0.011668700003223738,Normal Narrow
1.4614614614614618,0.011136463446212245,Normal Narrow
1.4694694694694697,0.010625777439728878,Normal Narrow
1.4774774774774775,0.010135909692819871,Normal Narrow
1.4854854854854853,0.009666145935841228,Normal Narrow
1.4934934934934931,0.009215789805427265,Normal Narrow
1.5015015015015019,0.008784162712350047,Normal Narrow
1.5095095095095097,0.008370603693261449,Normal Narrow
1.5175175175175175,0.007974469247290637,Normal Narrow
1.5255255255255253,0.007595133158452711,Normal Narrow
1.5335335335335332,0.007231986304802383,Normal Narrow
1.5415415415415419,0.006884436455246924,Normal Narrow
1.5495495495495497,0.006551908054910501,Normal Narrow
1.5575575575575575,0.006233841999919103,Normal Narrow
1.5655655655655654,0.005929695402453191,Normal Narrow
1.5735735735735732,0.005638941346890247,Normal Narrow
1.581581581581582,0.005361068637836039,Normal Narrow
1.5895895895895897,0.005095581540818427,Normal Narrow
1.5975975975975976,0.00484199951639226,Normal Narrow
1.6056056056056054,0.004599856948379512,Normal Narrow
1.6136136136136132,0.004368702866942273,Normal Narrow
1.621621621621622,0.004148100667161322,Normal Narrow
1.6296296296296298,0.003937627823767182,Normal Narrow
1.6376376376376376,0.0037368756026444337,Normal Narrow
1.6456456456456454,0.003545448769705277,Normal Narrow
1.6536536536536532,0.003362965297701947,Normal Narrow
1.661661661661662,0.003189056071522648,Normal Narrow
1.6696696696696698,0.003023364592490547,Normal Narrow
1.6776776776776776,0.002865546682160007,Normal Narrow
1.6856856856856854,0.002715270186080272,Normal Narrow
1.6936936936936933,0.0025722146779719062,Normal Narrow
1.701701701701702,0.0024360711647377175,Normal Narrow
1.7097097097097098,0.0023065417927063416,Normal Narrow
1.7177177177177176,0.0021833395554833233,Normal Narrow
1.7257257257257255,0.002066188003762417,Normal Narrow
1.7337337337337333,0.0019548209574272073,Normal Narrow
1.741741741741742,0.0018489822202518219,Normal Narrow
1.7497497497497498,0.0017484252974884667,Normal Narrow
1.7577577577577577,0.001652913116608719,Normal Narrow
1.7657657657657655,0.001562217751446051,Normal Narrow
1.7737737737737733,0.0014761201499672257,Normal Narrow
1.781781781781782,0.001394409865881763,Normal Narrow
1.7897897897897899,0.0013168847942804515,Normal Narrow
1.7977977977977977,0.0012433509114761969,Normal Narrow
1.8058058058058055,0.0011736220192039297,Normal Narrow
1.8138138138138133,0.0011075194933196234,Normal Narrow
1.821821821821822,0.0010448720371230695,Normal Narrow
1.82982982982983,0.0009855154394139624,Normal Narrow
1.8378378378378377,0.0009292923373763091,Normal Narrow
1.8458458458458455,0.0008760519843726434,Normal Narrow
1.8538538538538534,0.0008256500227160932,Normal Narrow
1.861861861861862,0.000777948261475952,Normal Narrow
1.86986986986987,0.0007328144593604219,Normal Narrow
1.8778778778778777,0.0006901221127087493,Normal Narrow
1.8858858858858856,0.0006497502486143867,Normal Narrow
1.8938938938938943,0.0006115832231904445,Normal Narrow
1.9019019019019021,0.0005755105249792041,Normal Narrow
1.90990990990991,0.0005414265834982956,Normal Narrow
1.9179179179179178,0.0005092305829077604,Normal Narrow
1.9259259259259256,0.0004788262807741015,Normal Narrow
1.9339339339339343,0.00045012183190002624,Normal Narrow
1.9419419419419421,0.00042302961718163507,Normal Narrow
1.94994994994995,0.00039746607744825394,Normal Narrow
1.9579579579579578,0.0003733515522342427,Normal Narrow
1.9659659659659656,0.00035061012342644735,Normal Narrow
1.9739739739739743,0.00032916946372594385,Normal Narrow
1.9819819819819822,0.00030896068985805555,Normal Narrow
1.98998998998999,0.0002899182204603272,Normal Narrow
1.9979979979979978,0.00027197963857437317,Normal Narrow
2.0060060060060056,0.00025508555866397093,Normal Narrow
2.0140140140140144,0.00023917949807871345,Normal Narrow
2.022022022022022,0.00022420775287978933,Normal Narrow
2.03003003003003,0.00021011927794200162,Normal Narrow
2.038038038038038,0.0001968655712441205,Normal Narrow
2.0460460460460457,0.00018440056225779938,Normal Narrow
2.0540540540540544,0.00017268050434384144,Normal Narrow
2.062062062062062,0.00016166387106335804,Normal Narrow
2.07007007007007,0.00015131125631039582,Normal Narrow
2.078078078078078,0.00014158527817192262,Normal Narrow
2.0860860860860857,0.00013245048642054354,Normal Narrow
2.0940940940940944,0.00012387327354508013,Normal Narrow
2.1021021021021022,0.00011582178922408343,Normal Narrow
2.11011011011011,0.00010826585814746338,Normal Narrow
2.118118118118118,0.00010117690109177458,Normal Narrow
2.1261261261261257,0.00009452785915512985,Normal Narrow
2.1341341341341344,0.0000882931210583823,Normal Narrow
2.1421421421421423,0.00008244845341998502,Normal Narrow
2.15015015015015,0.00007697093391283994,Normal Narrow
2.158158158158158,0.00007183888721250553,Normal Narrow
2.1661661661661658,0.0000670318236472522,Normal Narrow
2.1741741741741745,0.00006253038046171796,Normal Narrow
2.1821821821821823,0.00005831626560725267,Normal Narrow
2.19019019019019,0.00005437220397345335,Normal Narrow
2.198198198198198,0.00005068188597690621,Normal Narrow
2.2062062062062058,0.00004722991842469607,Normal Narrow
2.2142142142142145,0.00004400177757187409,Normal Narrow
2.2222222222222223,0.00004098376429374704,Normal Narrow
2.23023023023023,0.00003816296129555503,Normal Narrow
2.238238238238238,0.00003552719228387204,Normal Narrow
2.246246246246246,0.00003306498302582941,Normal Narrow
2.2542542542542545,0.00003076552422407712,Normal Narrow
2.2622622622622623,0.00002861863613721961,Normal Narrow
2.27027027027027,0.000026614734877295077,Normal Narrow
2.278278278278278,0.00002474480031772294,Normal Narrow
2.286286286286286,0.00002300034554698094,Normal Narrow
2.2942942942942945,0.000021373387805129443,Normal Narrow
2.3023023023023024,0.00001985642084214062,Normal Narrow
2.31031031031031,0.000018442388638822168,Normal Narrow
2.318318318318318,0.000017124660432952535,Normal Narrow
2.326326326326326,0.000015897006995046107,Normal Narrow
2.3343343343343346,0.000014753578099957791,Normal Narrow
2.3423423423423424,0.000013688881142304019,Normal Narrow
2.3503503503503502,0.000012697760845418785,Normal Narrow
2.358358358358358,0.000011775380015285852,Normal Narrow
2.366366366366366,0.000010917201292574864,Normal Narrow
2.3743743743743746,0.000010118969857572942,Normal Narrow
2.3823823823823824,0.000009376697044433947,Normal Narrow
2.3903903903903903,0.000008686644822763562,Normal Narrow
2.398398398398398,0.00000804531110612657,Normal Narrow
2.406406406406406,0.000007449415848589418,Normal Narrow
2.4144144144144146,0.000006895887891907986,Normal Narrow
2.4224224224224224,0.000006381852527428555,Normal Narrow
2.4304304304304303,0.000005904619738190834,Normal Narrow
2.438438438438438,0.000005461673088108697,Normal Narrow
2.446446446446447,0.0000050506592264494135,Normal Narrow
2.4544544544544546,0.000004669377977143037,Normal Narrow
2.4624624624624625,0.00000431577298372436,Normal Narrow
2.4704704704704703,0.0000039879228819453284,Normal Narrow
2.478478478478478,0.000003684032973290388,Normal Narrow
2.486486486486487,0.0000034024273737873484,Normal Narrow
2.4944944944944947,0.0000031415416136275705,Normal Narrow
2.5025025025025025,0.0000028999156641934996,Normal Narrow
2.5105105105105103,0.0000026761873701409514,Normal Narrow
2.518518518518518,0.000002469086265194525,Normal Narrow
2.526526526526527,0.0000022774277512919235,Normal Narrow
2.5345345345345347,0.0000021001076216545803,Normal Narrow
2.5425425425425425,0.0000019360969092689043,Normal Narrow
2.5505505505505504,0.000001784437043136914,Normal Narrow
2.558558558558558,0.0000016442352954948065,Normal Narrow
2.566566566566567,0.0000015146605040067622,Normal Narrow
2.5745745745745747,0.0000013949390537179293,Normal Narrow
2.5825825825825826,0.0000012843511042960044,Normal Narrow
2.5905905905905904,0.0000011822270488071105,Normal Narrow
2.598598598598598,0.0000010879441909575688,Normal Narrow
2.606606606606607,0.0000010009236283913648,Normal Narrow
2.6146146146146148,9.206273302632896e-7,Normal Narrow
2.6226226226226226,8.465553979108143e-7,Normal Narrow
2.6306306306306304,7.782434980252727e-7,Normal Narrow
2.6386386386386382,7.152604582745143e-7,Normal Narrow
2.646646646646647,6.572060158567128e-7,Normal Narrow
2.6546546546546548,6.037087099687627e-7,Normal Narrow
2.6626626626626626,5.544239096533164e-7,Normal Narrow
2.6706706706706704,5.090319689474638e-7,Normal Narrow
2.6786786786786783,4.6723650169315587e-7,Normal Narrow
2.686686686686687,4.2876276878640425e-7,Normal Narrow
2.694694694694695,3.933561710392305e-7,Normal Narrow
2.7027027027027026,3.607808412061509e-7,Normal Narrow
2.7107107107107105,3.308183290866803e-7,Normal Narrow
2.7187187187187183,3.032663739570936e-7,Normal Narrow
2.726726726726727,2.7793775890976006e-7,Normal Narrow
2.734734734734735,2.5465924198706674e-7,Normal Narrow
2.7427427427427427,2.3327055929004805e-7,Normal Narrow
2.7507507507507505,2.1362349552010902e-7,Normal Narrow
2.7587587587587583,1.95581017676036e-7,Normal Narrow
2.766766766766767,1.7901646787873606e-7,Normal Narrow
2.774774774774775,1.6381281153321686e-7,Normal Narrow
2.7827827827827827,1.4986193726187438e-7,Normal Narrow
2.7907907907907905,1.3706400525580692e-7,Normal Narrow
2.7987987987987983,1.253268408920077e-7,Normal Narrow
2.806806806806807,1.1456537065461481e-7,Normal Narrow
2.814814814814815,1.0470109757828942e-7,Normal Narrow
2.8228228228228227,9.56616136017744e-8,Normal Narrow
2.8308308308308305,8.738014638029179e-8,Normal Narrow
2.8388388388388384,7.979513825699413e-8,Normal Narrow
2.846846846846847,7.284985523676175e-8,Normal Narrow
2.854854854854855,6.649202394056873e-8,Normal Narrow
2.8628628628628627,6.067349464585387e-8,Normal Narrow
2.8708708708708706,5.534992863824845e-8,Normal Narrow
2.8788788788788784,5.048050821293208e-8,Normal Narrow
2.886886886886887,4.6027667770245695e-8,Normal Narrow
2.894894894894895,4.195684455027572e-8,Normal Narrow
2.9029029029029028,3.82362476452784e-8,Normal Narrow
2.9109109109109106,3.483664401737156e-8,Normal Narrow
2.9189189189189193,3.1731160332136944e-8,Normal Narrow
2.926926926926927,2.8895099496986997e-8,Normal Narrow
2.934934934934935,2.630577086658434e-8,Normal Narrow
2.942942942942943,2.394233314656084e-8,Normal Narrow
2.9509509509509506,2.1785649091471235e-8,Normal Narrow
2.9589589589589593,1.9818151153611878e-8,Normal Narrow
2.966966966966967,1.8023717296235138e-8,Normal Narrow
2.974974974974975,1.638755623801697e-8,Normal Narrow
2.982982982982983,1.4896101445603968e-8,Normal Narrow
2.9909909909909906,1.3536913237847892e-8,Normal Narrow
2.9989989989989994,1.2298588409136295e-8,Normal Narrow
3.007007007007007,1.1170676820210564e-8,Normal Narrow
3.015015015015015,1.0143604443191506e-8,Normal Narrow
3.023023023023023,9.208602383376223e-9,Normal Narrow
3.0310310310310307,8.357641433861286e-9,Normal Narrow
3.0390390390390394,7.58337175034083e-9,Normal Narrow
3.047047047047047,6.8790672626511524e-9,Normal Narrow
3.055055055055055,6.2385744669101456e-9,Normal Narrow
3.063063063063063,5.656265267557482e-9,Normal Narrow
3.0710710710710707,5.126993562342341e-9,Normal Narrow
3.0790790790790794,4.646055285445533e-9,Normal Narrow
3.0870870870870872,4.209151644556662e-9,Normal Narrow
3.095095095095095,3.812355306951284e-9,Normal Narrow
3.103103103103103,3.4520793075190107e-9,Normal Narrow
3.1111111111111107,3.1250484683611795e-9,Normal Narrow
3.1191191191191194,2.8282731350901927e-9,Normal Narrow
3.1271271271271273,2.5590250493939017e-9,Normal Narrow
3.135135135135135,2.3148151908473745e-9,Normal Narrow
3.143143143143143,2.09337343343108e-9,Normal Narrow
3.1511511511511507,1.8926298738049216e-9,Normal Narrow
3.1591591591591595,1.7106976991565123e-9,Normal Narrow
3.1671671671671673,1.545857472440237e-9,Normal Narrow
3.175175175175175,1.3965427221038215e-9,Normal Narrow
3.183183183183183,1.2613267320108954e-9,Normal Narrow
3.1911911911911908,1.1389104352543768e-9,Normal Narrow
3.1991991991991995,1.0281113229610464e-9,Normal Narrow
3.2072072072072073,9.278532860513242e-10,Normal Narrow
3.215215215215215,8.371573142771567e-10,Normal Narrow
3.223223223223223,7.551329827509192e-10,Normal Narrow
3.231231231231231,6.809706616307106e-10,Normal Narrow
3.2392392392392395,6.139343896742292e-10,Normal Narrow
3.2472472472472473,5.533553570423489e-10,Normal Narrow
3.255255255255255,4.986259470514969e-10,Normal Narrow
3.263263263263263,4.4919429056607977e-10,Normal Narrow
3.271271271271271,4.045592904115173e-10,Normal Narrow
3.2792792792792795,3.642660765968683e-10,Normal Narrow
3.2872872872872874,3.2790185628387635e-10,Normal Narrow
3.295295295295295,2.950921253451351e-10,Normal Narrow
3.303303303303303,2.6549721103612746e-10,Normal Narrow
3.311311311311311,2.3880911777988434e-10,Normal Narrow
3.3193193193193196,2.147486503448403e-10,Normal Narrow
3.3273273273273274,1.9306279079995114e-10,Normal Narrow
3.335335335335335,1.7352230756971993e-10,Normal Narrow
3.343343343343343,1.559195766977368e-10,Normal Narrow
3.351351351351351,1.4006659707203632e-10,Normal Narrow
3.3593593593593596,1.2579318287977997e-10,Normal Narrow
3.3673673673673674,1.1294531795229116e-10,Normal Narrow
3.3753753753753752,1.0138365794344616e-10,Normal Narrow
3.383383383383383,9.098216746350047e-11,Normal Narrow
3.391391391391391,8.162688037433506e-11,Normal Narrow
3.3993993993993996,7.32147724483241e-11,Normal Narrow
3.4074074074074074,6.565273650825117e-11,Normal Narrow
3.4154154154154153,5.885665100624679e-11,Normal Narrow
3.423423423423423,5.2750533771476095e-11,Normal Narrow
3.431431431431431,4.7265773364545124e-11,Normal Narrow
3.4394394394394396,4.234043112645587e-11,Normal Narrow
3.4474474474474475,3.791860760593859e-11,Normal Narrow
3.4554554554554553,3.39498675954408e-11,Normal Narrow
3.463463463463463,3.038871850693019e-11,Normal Narrow
3.471471471471472,2.7194137277554308e-11,Normal Narrow
3.4794794794794797,2.4329141415551852e-11,Normal Narrow
3.4874874874874875,2.1760400181667027e-11,Normal Narrow
3.4954954954954953,1.9457882253615794e-11,Normal Narrow
3.503503503503503,1.7394536543487824e-11,Normal Narrow
3.511511511511512,1.554600313283127e-11,Normal Narrow
3.5195195195195197,1.3890351559789826e-11,Normal Narrow
3.5275275275275275,1.2407843939121203e-11,Normal Narrow
3.5355355355355353,1.1080720621156055e-11,Normal Narrow
3.543543543543543,9.893006301491553e-12,Normal Narrow
3.551551551551552,8.83033468110388e-12,Normal Narrow
3.5595595595595597,7.879789948085123e-12,Normal Narrow
3.5675675675675675,7.029763508741281e-12,Normal Narrow
3.5755755755755754,6.2698245385979125e-12,Normal Narrow
3.583583583583583,5.590603054096972e-12,Normal Narrow
3.591591591591592,4.983684324513155e-12,Normal Narrow
3.5995995995995997,4.44151355184111e-12,Normal Narrow
3.6076076076076076,3.957309845008524e-12,Normal Narrow
3.6156156156156154,3.5249886045839025e-12,Normal Narrow
3.6236236236236232,3.1390915159208585e-12,Normal Narrow
3.631631631631632,2.7947234231177275e-12,Normal Narrow
3.6396396396396398,2.487495423901891e-12,Normal Narrow
3.6476476476476476,2.2134735871591813e-12,Normal Narrow
3.6556556556556554,1.969132750856459e-12,Normal Narrow
3.6636636636636633,1.7513149090352235e-12,Normal Narrow
3.671671671671672,1.5571917428398906e-12,Normal Narrow
3.67967967967968,1.384230892592397e-12,Normal Narrow
3.6876876876876876,1.230165606112433e-12,Normal Narrow
3.6956956956956954,1.0929674331533772e-12,Normal Narrow
3.7037037037037033,9.708216672905566e-13,Normal Narrow
3.711711711711712,8.621052651489825e-13,Normal Narrow
3.71971971971972,7.653669987536638e-13,Normal Narrow
3.7277277277277276,6.793096202661142e-13,Normal Narrow
3.7357357357357355,6.027738396550416e-13,Normal Narrow
3.7437437437437433,5.347239351355779e-13,Normal Narrow
3.751751751751752,4.742348336830045e-13,Normal Narrow
3.75975975975976,4.2048051474866453e-13,Normal Narrow
3.7677677677677677,3.7272360462907806e-13,Normal Narrow
3.7757757757757755,3.3030604190249404e-13,Normal Narrow
3.7837837837837833,2.9264070607478746e-13,Normal Narrow
3.791791791791792,2.592039121840144e-13,Normal Narrow
3.7997997997998,2.295286837035978e-13,Normal Narrow
3.8078078078078077,2.0319872475279048e-13,Normal Narrow
3.8158158158158155,1.7984302045621977e-13,Normal Narrow
3.8238238238238234,1.5913100136982265e-13,Normal Narrow
3.831831831831832,1.407682142800646e-13,Normal Narrow
3.83983983983984,1.2449244745136799e-13,Normal Narrow
3.8478478478478477,1.1007026360211876e-13,Normal Narrow
3.8558558558558556,9.729389858597565e-14,Normal Narrow
3.8638638638638634,8.597848799066945e-14,Normal Narrow
3.871871871871872,7.595958768542957e-14,Normal Narrow
3.87987987987988,6.709095779023398e-14,Normal Narrow
3.8878878878878878,5.924258264161108e-14,Normal Narrow
3.8958958958958956,5.2298902123548906e-14,Normal Narrow
3.9039039039039034,4.615723224785452e-14,Normal Narrow
3.911911911911912,4.0726355133124134e-14,Normal Narrow
3.91991991991992,3.5925260569672034e-14,Normal Narrow
3.9279279279279278,3.1682023191452035e-14,Normal Narrow
3.9359359359359356,2.793280092522614e-14,Normal Narrow
3.9439439439439443,2.4620941870036435e-14,Normal Narrow
3.951951951951952,2.1696188092861525e-14,Normal Narrow
3.95995995995996,1.9113966023935582e-14,Normal Narrow
3.967967967967968,1.6834754211017044e-14,Normal Narrow
3.9759759759759756,1.482352015795e-14,Normal Narrow
3.9839839839839843,1.3049218840142336e-14,Normal Narrow
3.991991991991992,1.1484346267925902e-14,Normal Narrow
4,1.0104542167073785e-14,Normal Narrow
-4,6.085801332572525e-13,Normal Wide
-3.991991991991992,7.070337086072523e-13,Normal Wide
-3.983983983983984,8.210855378980743e-13,Normal Wide
-3.975975975975976,9.53153002106421e-13,Normal Wide
-3.967967967967968,1.1060194685205085e-12,Normal Wide
-3.95995995995996,1.2828883385633264e-12,Normal Wide
-3.951951951951952,1.4874448674775058e-12,Normal Wide
-3.943943943943944,1.7239268418336963e-12,Normal Wide
-3.935935935935936,1.997205347916889e-12,Normal Wide
-3.9279279279279278,2.3128770303923606e-12,Normal Wide
-3.91991991991992,2.6773694286836376e-12,Normal Wide
-3.911911911911912,3.0980611909312475e-12,Normal Wide
-3.903903903903904,3.5834192052867537e-12,Normal Wide
-3.895895895895896,4.14315495904973e-12,Normal Wide
-3.8878878878878878,4.788402741589932e-12,Normal Wide
-3.87987987987988,5.5319226513840146e-12,Normal Wide
-3.871871871871872,6.388331755613033e-12,Normal Wide
-3.863863863863864,7.374367187938254e-12,Normal Wide
-3.855855855855856,8.509185462260306e-12,Normal Wide
-3.8478478478478477,9.814702834107571e-12,Normal Wide
-3.83983983983984,1.1315982164202347e-11,Normal Wide
-3.831831831831832,1.304167243898439e-11,Normal Wide
-3.823823823823824,1.5024507889612203e-11,Normal Wide
-3.815815815815816,1.7301874534475438e-11,Normal Wide
